AC,Account,Manager,Date,CRBM
Developed,KSBF10023002,Whale Rock,2015-10-31,0.094466
Developed,KSBF10023002,Whale Rock,2015-11-30,0.012772
Developed,KSBF10023002,Whale Rock,2015-12-31,-0.018802
Developed,KSBF10023002,Whale Rock,2016-01-31,-0.078155
Developed,KSBF10023002,Whale Rock,2016-02-29,-0.010229
Developed,KSBF10023002,Whale Rock,2016-03-31,0.069792
Developed,KSBF10023002,Whale Rock,2016-04-30,-0.018902
Developed,KSBF10023002,Whale Rock,2016-05-31,0.038364
Developed,KSBF10023002,Whale Rock,2016-06-30,-0.020579
Developed,KSBF10023002,Whale Rock,2016-07-31,0.066524
Developed,KSBF10023002,Whale Rock,2016-08-31,0.011764
Developed,KSBF10023002,Whale Rock,2016-09-30,0.019602
Developed,KSBF10023002,Whale Rock,2016-10-31,-0.02256
Developed,KSBF10023002,Whale Rock,2016-11-30,0.028028
Developed,KSBF10023002,Whale Rock,2016-12-31,0.012038
Developed,KSBF10023002,Whale Rock,2017-01-31,0.043489
Developed,KSBF10023002,Whale Rock,2017-02-28,0.039105
Developed,KSBF10023002,Whale Rock,2017-03-31,0.01569
Developed,KSBF10023002,Whale Rock,2017-04-30,0.023459
Developed,KSBF10023002,Whale Rock,2017-05-31,0.027049
Developed,KSBF10023002,Whale Rock,2017-06-30,-0.008639
Developed,KSBF10023002,Whale Rock,2017-07-31,0.034231
Developed,KSBF10023002,Whale Rock,2017-08-31,0.014343
Developed,KSBF10023002,Whale Rock,2017-09-30,0.011054
Developed,KSBF10023002,Whale Rock,2017-10-31,0.036165
Developed,KSBF10023002,Whale Rock,2017-11-30,0.023454
Developed,KSBF10023002,Whale Rock,2017-12-31,0.004961
Developed,KSBF10023002,Whale Rock,2018-01-31,0.074019
Developed,KSBF10023002,Whale Rock,2018-02-28,-0.017313
Developed,KSBF10023002,Whale Rock,2018-03-31,-0.027936
Developed,KSBF10023002,Whale Rock,2018-04-30,0.000795
Developed,KSBF10023002,Whale Rock,2018-05-31,0.054985
Developed,KSBF10023002,Whale Rock,2018-06-30,0.009773
Developed,KSBF10023002,Whale Rock,2018-07-31,0.021931
Developed,KSBF10023002,Whale Rock,2018-08-31,0.05854
Developed,KSBF10023002,Whale Rock,2018-09-30,-0.007025
Developed,KSBF10023002,Whale Rock,2018-10-31,-0.091623
Developed,KSBF10023002,Whale Rock,2018-11-30,0.004953
Developed,KSBF10023002,Whale Rock,2018-12-31,-0.093848
Developed,KSBF10023002,Whale Rock,2019-01-31,0.097859
Developed,KSBF10023002,Whale Rock,2019-02-28,0.035977
Developed,KSBF10023002,Whale Rock,2019-03-31,0.027008
Developed,KSBF10023002,Whale Rock,2019-04-30,0.04775
Developed,KSBF10023002,Whale Rock,2019-05-31,-0.077844
Developed,KSBF10023002,Whale Rock,2019-06-30,0.075103
Developed,KSBF10023002,Whale Rock,2019-07-31,0.021553
Developed,KSBF10023002,Whale Rock,2019-08-31,-0.024579
Developed,KSBF10023002,Whale Rock,2019-09-30,0.005404
Developed,KSBF10023002,Whale Rock,2019-10-31,0.037115
Developed,KSBF10023002,Whale Rock,2019-11-30,0.046499
Developed,KSBF10023002,Whale Rock,2019-12-31,0.03644
Developed,KSBF10023002,Whale Rock,2020-01-31,0.020284
Developed,KSBF10023002,Whale Rock,2020-02-29,-0.062163
Developed,KSBF10023002,Whale Rock,2020-03-31,-0.10026
Developed,KSBF10023002,Whale Rock,2020-04-30,0.15488
Developed,KSBF10023002,Whale Rock,2020-05-31,0.068955
Developed,KSBF10023002,Whale Rock,2020-06-30,0.060719
Developed,KSBF10023002,Whale Rock,2020-07-31,0.068541
Developed,KSBF10023002,Whale Rock,2020-08-31,0.096994
Developed,KSBF10023002,Whale Rock,2020-09-30,-0.051058
Developed,KSBF10023002,Whale Rock,2020-10-31,-0.022576
Developed,KSBF10023002,Whale Rock,2020-11-30,0.119113
Developed,KSBF10023002,Whale Rock,2020-12-31,0.057479
Developed,KSBF10023002,Whale Rock,2021-01-31,0.014423
Developed,KSBF20018002,Kamus,1995-01-31,-0.006669
Developed,KSBF20018002,Kamus,1995-02-28,0.01786
Developed,KSBF20018002,Kamus,1995-03-31,0.043671
Developed,KSBF20018002,Kamus,1995-04-30,0.030476
Developed,KSBF20018002,Kamus,1995-05-31,0.021409
Developed,KSBF20018002,Kamus,1995-06-30,0.012237
Developed,KSBF20018002,Kamus,1995-07-31,0.049765
Developed,KSBF20018002,Kamus,1995-08-31,-0.037331
Developed,KSBF20018002,Kamus,1995-09-30,0.031477
Developed,KSBF20018002,Kamus,1995-10-31,-0.006323
Developed,KSBF20018002,Kamus,1995-11-30,-0.000331
Developed,KSBF20018002,Kamus,1995-12-31,0.030351
Developed,KSBF20018002,Kamus,1996-01-31,0.005292
Developed,KSBF20018002,Kamus,1996-02-29,0.023072
Developed,KSBF20018002,Kamus,1996-03-31,0.013478
Developed,KSBF20018002,Kamus,1996-04-30,0.01118
Developed,KSBF20018002,Kamus,1996-05-31,0.017267
Developed,KSBF20018002,Kamus,1996-06-30,0.011479
Developed,KSBF20018002,Kamus,1996-07-31,-0.01475
Developed,KSBF20018002,Kamus,1996-08-31,0.030611
Developed,KSBF20018002,Kamus,1996-09-30,0.016135
Developed,KSBF20018002,Kamus,1996-10-31,0.023994
Developed,KSBF20018002,Kamus,1996-11-30,0.045008
Developed,KSBF20018002,Kamus,1996-12-31,0.02333
Developed,KSBF20018002,Kamus,1997-01-31,0.001222
Developed,KSBF20018002,Kamus,1997-02-28,0.012356
Developed,KSBF20018002,Kamus,1997-03-31,0.029874
Developed,KSBF20018002,Kamus,1997-04-30,-0.007079
Developed,KSBF20018002,Kamus,1997-05-31,0.046158
Developed,KSBF20018002,Kamus,1997-06-30,0.044503
Developed,KSBF20018002,Kamus,1997-07-31,0.035757
Developed,KSBF20018002,Kamus,1997-08-31,-0.045567
Developed,KSBF20018002,Kamus,1997-09-30,0.086275
Developed,KSBF20018002,Kamus,1997-10-31,-0.042785
Developed,KSBF20018002,Kamus,1997-11-30,0.009551
Developed,KSBF20018002,Kamus,1997-12-31,0.029555
Developed,KSBF20018002,Kamus,1998-01-31,0.038926
Developed,KSBF20018002,Kamus,1998-02-28,0.079212
Developed,KSBF20018002,Kamus,1998-03-31,0.073144
Developed,KSBF20018002,Kamus,1998-04-30,0.02228
Developed,KSBF20018002,Kamus,1998-05-31,0.02766
Developed,KSBF20018002,Kamus,1998-06-30,0.002047
Developed,KSBF20018002,Kamus,1998-07-31,0.01705
Developed,KSBF20018002,Kamus,1998-08-31,-0.123748
Developed,KSBF20018002,Kamus,1998-09-30,-0.040522
Developed,KSBF20018002,Kamus,1998-10-31,0.07104
Developed,KSBF20018002,Kamus,1998-11-30,0.050188
Developed,KSBF20018002,Kamus,1998-12-31,0.038786
Developed,KSBF20018002,Kamus,1999-01-31,-0.001796
Developed,KSBF20018002,Kamus,1999-02-28,-0.02277
Developed,KSBF20018002,Kamus,1999-03-31,0.008737
Developed,KSBF20018002,Kamus,1999-04-30,0.031191
Developed,KSBF20018002,Kamus,1999-05-31,-0.03938
Developed,KSBF20018002,Kamus,1999-06-30,0.016393
Developed,KSBF20018002,Kamus,1999-07-31,0.016571
Developed,KSBF20018002,Kamus,1999-08-31,0.014512
Developed,KSBF20018002,Kamus,1999-09-30,-0.005065
Developed,KSBF20018002,Kamus,1999-10-31,0.026998
Developed,KSBF20018002,Kamus,1999-11-30,0.03109
Developed,KSBF20018002,Kamus,1999-12-31,0.099532
Developed,KSBF20018002,Kamus,2000-01-31,-0.059076
Developed,KSBF20018002,Kamus,2000-02-29,0.059849
Developed,KSBF20018002,Kamus,2000-03-31,0.008044
Developed,KSBF20018002,Kamus,2000-04-30,-0.053125
Developed,KSBF20018002,Kamus,2000-05-31,-0.009894
Developed,KSBF20018002,Kamus,2000-06-30,0.023272
Developed,KSBF20018002,Kamus,2000-07-31,-0.016381
Developed,KSBF20018002,Kamus,2000-08-31,-0.006709
Developed,KSBF20018002,Kamus,2000-09-30,-0.048925
Developed,KSBF20018002,Kamus,2000-10-31,-0.021671
Developed,KSBF20018002,Kamus,2000-11-30,-0.044421
Developed,KSBF20018002,Kamus,2000-12-31,0.068001
Developed,KSBF20018002,Kamus,2001-01-31,0.004119
Developed,KSBF20018002,Kamus,2001-02-28,-0.083411
Developed,KSBF20018002,Kamus,2001-03-31,-0.080016
Developed,KSBF20018002,Kamus,2001-04-30,0.068275
Developed,KSBF20018002,Kamus,2001-05-31,-0.04601
Developed,KSBF20018002,Kamus,2001-06-30,-0.039914
Developed,KSBF20018002,Kamus,2001-07-31,-0.000278
Developed,KSBF20018002,Kamus,2001-08-31,-0.022915
Developed,KSBF20018002,Kamus,2001-09-30,-0.111183
Developed,KSBF20018002,Kamus,2001-10-31,0.03661
Developed,KSBF20018002,Kamus,2001-11-30,0.042269
Developed,KSBF20018002,Kamus,2001-12-31,0.02139
Developed,KSBF20018002,Kamus,2002-01-31,-0.046204
Developed,KSBF20018002,Kamus,2002-02-28,-0.0025
Developed,KSBF20018002,Kamus,2002-03-31,0.056306
Developed,KSBF20018002,Kamus,2002-04-30,-0.003185
Developed,KSBF20018002,Kamus,2002-05-31,0.002332
Developed,KSBF20018002,Kamus,2002-06-30,-0.035756
Developed,KSBF20018002,Kamus,2002-07-31,-0.107801
Developed,KSBF20018002,Kamus,2002-08-31,0.000162
Developed,KSBF20018002,Kamus,2002-09-30,-0.130007
Developed,KSBF20018002,Kamus,2002-10-31,0.092411
Developed,KSBF20018002,Kamus,2002-11-30,0.048806
Developed,KSBF20018002,Kamus,2002-12-31,-0.033917
Developed,KSBF20018002,Kamus,2003-01-31,-0.046391
Developed,KSBF20018002,Kamus,2003-02-28,-0.031621
Developed,KSBF20018002,Kamus,2003-03-31,-0.013345
Developed,KSBF20018002,Kamus,2003-04-30,0.134271
Developed,KSBF20018002,Kamus,2003-05-31,0.070038
Developed,KSBF20018002,Kamus,2003-06-30,0.010114
Developed,KSBF20018002,Kamus,2003-07-31,0.021031
Developed,KSBF20018002,Kamus,2003-08-31,0.000567
Developed,KSBF20018002,Kamus,2003-09-30,0.023345
Developed,KSBF20018002,Kamus,2003-10-31,0.068364
Developed,KSBF20018002,Kamus,2003-11-30,0.041133
Developed,KSBF20018002,Kamus,2003-12-31,0.079694
Developed,KSBF20018002,Kamus,2004-01-31,0.015899
Developed,KSBF20018002,Kamus,2004-02-29,0.030759
Developed,KSBF20018002,Kamus,2004-03-31,-0.030839
Developed,KSBF20018002,Kamus,2004-04-30,-0.010146
Developed,KSBF20018002,Kamus,2004-05-31,0.015338
Developed,KSBF20018002,Kamus,2004-06-30,0.014746
Developed,KSBF20018002,Kamus,2004-07-31,-0.028006
Developed,KSBF20018002,Kamus,2004-08-31,0.001177
Developed,KSBF20018002,Kamus,2004-09-30,0.040698
Developed,KSBF20018002,Kamus,2004-10-31,0.036115
Developed,KSBF20018002,Kamus,2004-11-30,0.074089
Developed,KSBF20018002,Kamus,2004-12-31,0.043921
Developed,KSBF20018002,Kamus,2005-01-31,-0.015379
Developed,KSBF20018002,Kamus,2005-02-28,0.049907
Developed,KSBF20018002,Kamus,2005-03-31,-0.025336
Developed,KSBF20018002,Kamus,2005-04-30,-0.025061
Developed,KSBF20018002,Kamus,2005-05-31,0.003693
Developed,KSBF20018002,Kamus,2005-06-30,0.014888
Developed,KSBF20018002,Kamus,2005-07-31,0.038112
Developed,KSBF20018002,Kamus,2005-08-31,0.016219
Developed,KSBF20018002,Kamus,2005-09-30,0.024018
Developed,KSBF20018002,Kamus,2005-10-31,-0.032122
Developed,KSBF20018002,Kamus,2005-11-30,0.017702
Developed,KSBF20018002,Kamus,2005-12-31,0.036202
Developed,KSBF20018002,Kamus,2006-01-31,0.068635
Developed,KSBF20018002,Kamus,2006-02-28,0.004131
Developed,KSBF20018002,Kamus,2006-03-31,0.039852
Developed,KSBF20018002,Kamus,2006-04-30,0.052516
Developed,KSBF20018002,Kamus,2006-05-31,-0.027819
Developed,KSBF20018002,Kamus,2006-06-30,0.00207
Developed,KSBF20018002,Kamus,2006-07-31,0.014679
Developed,KSBF20018002,Kamus,2006-08-31,0.031938
Developed,KSBF20018002,Kamus,2006-09-30,0.009181
Developed,KSBF20018002,Kamus,2006-10-31,0.044304
Developed,KSBF20018002,Kamus,2006-11-30,0.03778
Developed,KSBF20018002,Kamus,2006-12-31,0.033719
Developed,KSBF20018002,Kamus,2007-01-31,0.007039
Developed,KSBF20018002,Kamus,2007-02-28,-0.001792
Developed,KSBF20018002,Kamus,2007-03-31,0.037419
Developed,KSBF20018002,Kamus,2007-04-30,0.063605
Developed,KSBF20018002,Kamus,2007-05-31,0.017298
Developed,KSBF20018002,Kamus,2007-06-30,-0.001716
Developed,KSBF20018002,Kamus,2007-07-31,-0.019906
Developed,KSBF20018002,Kamus,2007-08-31,-0.014009
Developed,KSBF20018002,Kamus,2007-09-30,0.046542
Developed,KSBF20018002,Kamus,2007-10-31,0.048627
Developed,KSBF20018002,Kamus,2007-11-30,-0.035244
Developed,KSBF20018002,Kamus,2007-12-31,-0.019033
Developed,KSBF20018002,Kamus,2008-01-31,-0.104959
Developed,KSBF20018002,Kamus,2008-02-29,0.019482
Developed,KSBF20018002,Kamus,2008-03-31,0.00439
Developed,KSBF20018002,Kamus,2008-04-30,0.042627
Developed,KSBF20018002,Kamus,2008-05-31,0.0057
Developed,KSBF20018002,Kamus,2008-06-30,-0.086797
Developed,KSBF20018002,Kamus,2008-07-31,-0.030892
Developed,KSBF20018002,Kamus,2008-08-31,-0.038214
Developed,KSBF20018002,Kamus,2008-09-30,-0.155337
Developed,KSBF20018002,Kamus,2008-10-31,-0.218349
Developed,KSBF20018002,Kamus,2008-11-30,-0.069965
Developed,KSBF20018002,Kamus,2008-12-31,0.052538
Developed,KSBF20018002,Kamus,2009-01-31,-0.106849
Developed,KSBF20018002,Kamus,2009-02-28,-0.098951
Developed,KSBF20018002,Kamus,2009-03-31,0.069411
Developed,KSBF20018002,Kamus,2009-04-30,0.145845
Developed,KSBF20018002,Kamus,2009-05-31,0.122446
Developed,KSBF20018002,Kamus,2009-06-30,-0.018244
Developed,KSBF20018002,Kamus,2009-07-31,0.103595
Developed,KSBF20018002,Kamus,2009-08-31,0.066744
Developed,KSBF20018002,Kamus,2009-09-30,0.048781
Developed,KSBF20018002,Kamus,2009-10-31,-0.01223
Developed,KSBF20018002,Kamus,2009-11-30,0.027089
Developed,KSBF20018002,Kamus,2009-12-31,0.014718
Developed,KSBF20018002,Kamus,2010-01-31,-0.054216
Developed,KSBF20018002,Kamus,2010-02-28,-0.021391
Developed,KSBF20018002,Kamus,2010-03-31,0.066725
Developed,KSBF20018002,Kamus,2010-04-30,-0.023198
Developed,KSBF20018002,Kamus,2010-05-31,-0.123951
Developed,KSBF20018002,Kamus,2010-06-30,-0.007477
Developed,KSBF20018002,Kamus,2010-07-31,0.116824
Developed,KSBF20018002,Kamus,2010-08-31,-0.037132
Developed,KSBF20018002,Kamus,2010-09-30,0.112803
Developed,KSBF20018002,Kamus,2010-10-31,0.044706
Developed,KSBF20018002,Kamus,2010-11-30,-0.074669
Developed,KSBF20018002,Kamus,2010-12-31,0.088601
Developed,KSBF20018002,Kamus,2011-01-31,0.037045
Developed,KSBF20018002,Kamus,2011-02-28,0.03146
Developed,KSBF20018002,Kamus,2011-03-31,-0.005727
Developed,KSBF20018002,Kamus,2011-04-30,0.079705
Developed,KSBF20018002,Kamus,2011-05-31,-0.032606
Developed,KSBF20018002,Kamus,2011-06-30,-0.020678
Developed,KSBF20018002,Kamus,2011-07-31,-0.034562
Developed,KSBF20018002,Kamus,2011-08-31,-0.100552
Developed,KSBF20018002,Kamus,2011-09-30,-0.112323
Developed,KSBF20018002,Kamus,2011-10-31,0.119821
Developed,KSBF20018002,Kamus,2011-11-30,-0.046998
Developed,KSBF20018002,Kamus,2011-12-31,-0.017305
Developed,KSBF20018002,Kamus,2012-01-31,0.052141
Developed,KSBF20018002,Kamus,2012-02-29,0.065357
Developed,KSBF20018002,Kamus,2012-03-31,-0.005658
Developed,KSBF20018002,Kamus,2012-04-30,-0.020877
Developed,KSBF20018002,Kamus,2012-05-31,-0.123582
Developed,KSBF20018002,Kamus,2012-06-30,0.076126
Developed,KSBF20018002,Kamus,2012-07-31,0.010656
Developed,KSBF20018002,Kamus,2012-08-31,0.044431
Developed,KSBF20018002,Kamus,2012-09-30,0.031911
Developed,KSBF20018002,Kamus,2012-10-31,0.014947
Developed,KSBF20018002,Kamus,2012-11-30,0.024275
Developed,KSBF20018002,Kamus,2012-12-31,0.030446
Developed,KSBF20018002,Kamus,2013-01-31,0.058592
Developed,KSBF20018002,Kamus,2013-02-28,-0.024758
Developed,KSBF20018002,Kamus,2013-03-31,-0.002442
Developed,KSBF20018002,Kamus,2013-04-30,0.04232
Developed,KSBF20018002,Kamus,2013-05-31,0.003662
Developed,KSBF20018002,Kamus,2013-06-30,-0.047532
Developed,KSBF20018002,Kamus,2013-07-31,0.075152
Developed,KSBF20018002,Kamus,2013-08-31,-0.010963
Developed,KSBF20018002,Kamus,2013-09-30,0.072927
Developed,KSBF20018002,Kamus,2013-10-31,0.043677
Developed,KSBF20018002,Kamus,2013-11-30,0.012715
Developed,KSBF20018002,Kamus,2013-12-31,0.023719
Developed,KSBF20018002,Kamus,2014-01-31,-0.035895
Developed,KSBF20018002,Kamus,2014-02-28,0.075076
Developed,KSBF20018002,Kamus,2014-03-31,-0.010615
Developed,KSBF20018002,Kamus,2014-04-30,0.021344
Developed,KSBF20018002,Kamus,2014-05-31,0.008813
Developed,KSBF20018002,Kamus,2014-06-30,-0.001701
Developed,KSBF20018002,Kamus,2014-07-31,-0.038873
Developed,KSBF20018002,Kamus,2014-08-31,0.00363
Developed,KSBF20018002,Kamus,2014-09-30,-0.039638
Developed,KSBF20018002,Kamus,2014-10-31,-0.025948
Developed,KSBF20018002,Kamus,2014-11-30,0.02564
Developed,KSBF20018002,Kamus,2014-12-31,-0.039277
Developed,KSBF20018002,Kamus,2015-01-31,-0.001073
Developed,KSBF20018002,Kamus,2015-02-28,0.065078
Developed,KSBF20018002,Kamus,2015-03-31,-0.02631
Developed,KSBF20018002,Kamus,2015-04-30,0.045011
Developed,KSBF20018002,Kamus,2015-05-31,-0.005271
Developed,KSBF20018002,Kamus,2015-06-30,-0.028802
Developed,KSBF20018002,Kamus,2015-07-31,0.030558
Developed,KSBF20018002,Kamus,2015-08-31,-0.067452
Developed,KSBF20018002,Kamus,2015-09-30,-0.045288
Developed,KSBF20018002,Kamus,2015-10-31,0.069295
Developed,KSBF20018002,Kamus,2015-11-30,-0.01672
Developed,KSBF20018002,Kamus,2015-12-31,-0.021972
Developed,KSBF20018002,Kamus,2016-01-31,-0.068322
Developed,KSBF20018002,Kamus,2016-02-29,-0.015937
Developed,KSBF20018002,Kamus,2016-03-31,0.065226
Developed,KSBF20018002,Kamus,2016-04-30,0.022998
Developed,KSBF20018002,Kamus,2016-05-31,-0.003632
Developed,KSBF20018002,Kamus,2016-06-30,-0.050329
Developed,KSBF20018002,Kamus,2016-07-31,0.044339
Developed,KSBF20018002,Kamus,2016-08-31,0.003952
Developed,KSBF20018002,Kamus,2016-09-30,0.009981
Developed,KSBF20018002,Kamus,2016-10-31,-0.034691
Developed,KSBF20018002,Kamus,2016-11-30,-0.02167
Developed,KSBF20018002,Kamus,2016-12-31,0.051205
Developed,KSBF20018002,Kamus,2017-01-31,0.022391
Developed,KSBF20018002,Kamus,2017-02-28,0.012355
Developed,KSBF20018002,Kamus,2017-03-31,0.039297
Developed,KSBF20018002,Kamus,2017-04-30,0.039329
Developed,KSBF20018002,Kamus,2017-05-31,0.047797
Developed,KSBF20018002,Kamus,2017-06-30,-0.010885
Developed,KSBF20018002,Kamus,2017-07-31,0.031822
Developed,KSBF20018002,Kamus,2017-08-31,0.000807
Developed,KSBF20018002,Kamus,2017-09-30,0.033842
Developed,KSBF20018002,Kamus,2017-10-31,0.004861
Developed,KSBF20018002,Kamus,2017-11-30,0.002522
Developed,KSBF20018002,Kamus,2017-12-31,0.017236
Developed,KSBF20018002,Kamus,2018-01-31,0.054526
Developed,KSBF20018002,Kamus,2018-02-28,-0.057485
Developed,KSBF20018002,Kamus,2018-03-31,-0.011594
Developed,KSBF20018002,Kamus,2018-04-30,0.027039
Developed,KSBF20018002,Kamus,2018-05-31,-0.030808
Developed,KSBF20018002,Kamus,2018-06-30,-0.007271
Developed,KSBF20018002,Kamus,2018-07-31,0.030888
Developed,KSBF20018002,Kamus,2018-08-31,-0.025667
Developed,KSBF20018002,Kamus,2018-09-30,0.000302
Developed,KSBF20018002,Kamus,2018-10-31,-0.079267
Developed,KSBF20018002,Kamus,2018-11-30,-0.012636
Developed,KSBF20018002,Kamus,2018-12-31,-0.047344
Developed,KSBF20018002,Kamus,2019-01-31,0.069506
Developed,KSBF20018002,Kamus,2019-02-28,0.032574
Developed,KSBF20018002,Kamus,2019-03-31,0.005225
Developed,KSBF20018002,Kamus,2019-04-30,0.03686
Developed,KSBF20018002,Kamus,2019-05-31,-0.056006
Developed,KSBF20018002,Kamus,2019-06-30,0.065179
Developed,KSBF20018002,Kamus,2019-07-31,-0.019936
Developed,KSBF20018002,Kamus,2019-08-31,-0.02547
Developed,KSBF20018002,Kamus,2019-09-30,0.026935
Developed,KSBF20018002,Kamus,2019-10-31,0.034196
Developed,KSBF20018002,Kamus,2019-11-30,0.017318
Developed,KSBF20018002,Kamus,2019-12-31,0.041939
Developed,KSBF20018002,Kamus,2020-01-31,-0.02575
Developed,KSBF20018002,Kamus,2020-02-29,-0.092228
Developed,KSBF20018002,Kamus,2020-03-31,-0.153425
Developed,KSBF20018002,Kamus,2020-04-30,0.065649
Developed,KSBF20018002,Kamus,2020-05-31,0.048368
Developed,KSBF20018002,Kamus,2020-06-30,0.038479
Developed,KSBF20018002,Kamus,2020-07-31,0.041619
Developed,KSBF20018002,Kamus,2020-08-31,0.044624
Developed,KSBF20018002,Kamus,2020-09-30,-0.032306
Developed,KSBF20018002,Kamus,2020-10-31,-0.055623
Developed,KSBF20018002,Kamus,2020-11-30,0.171684
Developed,KSBF20018002,Kamus,2020-12-31,0.051905
Developed,KSBF20018002,Kamus,2021-01-31,-0.012931
Developed,KSBF20019002,Dynamo,1995-01-31,0.0009517499999999995
Developed,KSBF20019002,Dynamo,1995-02-28,0.021721650000000002
Developed,KSBF20019002,Dynamo,1995-03-31,0.031737600000000005
Developed,KSBF20019002,Dynamo,1995-04-30,0.024008300000000003
Developed,KSBF20019002,Dynamo,1995-05-31,0.019742100000000002
Developed,KSBF20019002,Dynamo,1995-06-30,0.012150850000000001
Developed,KSBF20019002,Dynamo,1995-07-31,0.037898600000000005
Developed,KSBF20019002,Dynamo,1995-08-31,-0.01830485
Developed,KSBF20019002,Dynamo,1995-09-30,0.02548735
Developed,KSBF20019002,Dynamo,1995-10-31,-0.0031838500000000002
Developed,KSBF20019002,Dynamo,1995-11-30,0.013887199999999999
Developed,KSBF20019002,Dynamo,1995-12-31,0.021840450000000004
Developed,KSBF20019002,Dynamo,1996-01-31,0.01051345
Developed,KSBF20019002,Dynamo,1996-02-29,0.013998450000000003
Developed,KSBF20019002,Dynamo,1996-03-31,0.0096507
Developed,KSBF20019002,Dynamo,1996-04-30,0.00879765
Developed,KSBF20019002,Dynamo,1996-05-31,0.010434800000000001
Developed,KSBF20019002,Dynamo,1996-06-30,0.0064562000000000005
Developed,KSBF20019002,Dynamo,1996-07-31,-0.016281450000000003
Developed,KSBF20019002,Dynamo,1996-08-31,0.023487650000000002
Developed,KSBF20019002,Dynamo,1996-09-30,0.023530950000000002
Developed,KSBF20019002,Dynamo,1996-10-31,0.0175135
Developed,KSBF20019002,Dynamo,1996-11-30,0.04302815
Developed,KSBF20019002,Dynamo,1996-12-31,0.009319049999999999
Developed,KSBF20019002,Dynamo,1997-01-31,0.013635350000000001
Developed,KSBF20019002,Dynamo,1997-02-28,0.00846715
Developed,KSBF20019002,Dynamo,1997-03-31,0.009807050000000001
