Date,SBMMTB3 Index,SPX Index,NDDUWI Index,M1WO000G Index,MLCLEUR Index,RAG Index,RAY Index,CCMP Index,MIMUEURN Index,NDDUE15 Index,NDUGE15 Index,SPBSMIT Index,TPX Index,RGUSHSBT Index,RU30VATR Index,LG30TRUU Index,LBUSTRUU Index,SP5NINFT Index,SP5NINDU Index,LG57TRUU Index,S5COND Index,S5CONS Index,MXWD Index,MXCN Index,RGUSH Index,FTR1GRCH Index,M1FMASN Index,MBCN1A Index,R1FqF Index,H0A0 Index,SPLGAL Index,SPUHYBD Index,MXMS Index,LD19TRUU Index,MXEFSC Index,MXEA Index,NSELMTR Index,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2011,0.000114,0.034251,0.035013,0.030881,0.018737,0.034847,0.036412,0.03157,0.03146,0.032832,0.033927,-0.058618,0.045638,0.013586,0.038006,0.01349,0.002502,0.018961,0.02326,0.004796,0.059523,0.024907,0.029432,-0.018175,0.034964,-0.042222,0.020218,0.0253685,0.039253,0,0.00694,0.007101,-0.039381,0.002861,-0.039544,0.033192,-0.036458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2011,0.000119,0.000403,-0.009862,-0.004894,-0.023884,0.004244,0.00451,0.000221,-0.005727,-0.008337,0.001135,0.096043,-0.076015,0.075434,0.004783,0.008664,0.000552,-0.026252,0.017667,0.004908,-0.005132,0.01622,-0.000567,0.053342,0.022703,0.030726,0.075142,-0.0036536,0.011165,0,-0.001244,-0.003277,0.07134,0.002129,0.046197,-0.021918,0.109796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2011,0.000105,0.029607,0.042483,0.043521,0.029832,0.033708,0.029765,0.033662,0.079705,0.080016,0.081408,0.041013,-0.020147,0.097469,0.025762,0.02366,0.012694,0.029336,0.027314,0.027977,0.039579,0.052487,0.041235,0.015761,0.064266,0.031189,0.042471,0.04998805,0.036672,0,0.004995,0.00862,0.037827,0.011814,0.045023,0.060154,0.014035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2011,0.000078,-0.011323,-0.020745,-0.015843,-0.02476,-0.011642,-0.01141,-0.012042,-0.032606,-0.033002,-0.023807,-0.043856,-0.015598,-0.00899,-0.011173,-0.000151,0.01305,-0.016859,-0.027972,0.00219,-0.003033,0.025034,-0.020795,0.003419,0.019614,-0.00306,-0.012529,-0.0204136,-0.005531,0,0.002272,-0.000241,-0.015527,0.010206,-0.03173,-0.028567,-0.039981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2011,0.00005,-0.01667,-0.01582,-0.015933,-0.015956,-0.014962,-0.01796,-0.02112,-0.020678,-0.01916,-0.019255,0.005543,0.013604,-0.043965,-0.020848,-0.006602,-0.002928,-0.02613,-0.006942,0.001495,-0.001869,-0.024388,-0.015354,-0.037405,-0.015736,-0.044554,0.005732,-0.0141175,-0.013628,0,-0.006858,-0.015733,-0.021044,0.000208,-0.02156,-0.01223,0.022548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2011,0.000032,-0.020341,-0.018132,-0.006242,-0.044358,-0.012477,-0.022901,-0.005762,-0.034562,-0.033898,-0.021513,0.021426,-0.009199,-0.04338,-0.033159,0.00951,0.015868,0.015931,-0.069905,0.017326,-0.01407,-0.014661,-0.015984,-0.008203,-0.037187,-0.003649,0.050677,-0.0232161,-0.016161,0,0.000365,0.00709,0.008079,0.009269,0.019969,-0.015756,0.001413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2011,0.000049,-0.05433,-0.070457,-0.067853,-0.09904,-0.055479,-0.059994,-0.06279,-0.100552,-0.100187,-0.086454,-0.127909,-0.083814,-0.101239,-0.06453,-0.038698,0.01461,-0.060456,-0.065844,0.011054,-0.052555,0.005774,-0.072678,-0.092853,-0.033973,-0.088814,-0.073983,-0.0670894,-0.035421,0,-0.039981,-0.042024,-0.104164,0.010584,-0.110815,-0.090205,-0.12496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2011,0.000037,-0.070296,-0.086371,-0.095154,-0.042846,-0.076952,-0.077597,-0.063086,-0.112323,-0.109765,-0.121658,-0.078961,-0.002662,-0.08907,-0.078254,-0.050277,0.007275,-0.03393,-0.092697,-0.029329,-0.068415,-0.033276,-0.094011,-0.168705,-0.047433,-0.151756,-0.114208,-0.0758809,-0.059766,0,-0.000072,-0.030923,-0.126584,0.001589,-0.159386,-0.094829,-0.076389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2011,0.000037,0.109292,0.103437,0.111096,0.079146,0.113454,0.115093,0.111958,0.119821,0.121032,0.121775,0.033419,0.003846,0.127301,0.116771,0.067404,0.001074,0.11514,0.13976,0.013326,0.118895,0.04509,0.107271,0.151128,0.059358,0.119729,0.108027,0.08959545,0.093956,0,0.025592,0.040846,0.120602,0.000854,0.097506,0.096396,0.056938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2011,0.000011,-0.00222,-0.024416,-0.020903,-0.014899,-0.000504,-0.002703,-0.021858,-0.046998,-0.045125,-0.037382,-0.166441,-0.046539,0.000466,-0.004931,-0.031192,-0.000868,-0.017226,0.00911,-0.01734,-0.006503,0.026709,-0.029445,-0.082927,0.010055,-0.083017,-0.047798,-0.0253566,0.008521,0,-0.00394,-0.023649,-0.084634,0.001911,-0.082727,-0.048483,-0.154457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2011,0.000009,0.01021,-0.000556,-0.011169,0.01035,-0.003142,0.00822,-0.005086,-0.017305,-0.01545,-0.016021,-0.102002,0.00131,0.005861,0.019795,0.019731,0.010991,-0.008816,0.011005,0.006941,0.01279,0.027592,-0.001504,0.024129,0.026967,0.023748,0.033601,-0.00685125,0.010023,0,0.0065,0.017121,0.009327,0.007304,-0.011551,-0.009359,-0.081579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2012,0.00001,0.044812,0.050183,0.058923,0.029908,0.060889,0.050465,0.080574,0.052141,0.046867,0.049432,0.225804,0.036635,0.128396,0.040079,0.037236,0.008781,0.076175,0.069482,0.017703,0.059099,-0.01509,0.058291,0.108102,0.04058,0.097719,0.055803,0.03587235,0.038459,0,0.022235,0.021973,0.105468,0.005116,0.107634,0.053441,0.226727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/2012,0.000022,0.043242,0.048849,0.051858,0.03828,0.046673,0.042303,0.055851,0.065357,0.063335,0.068887,0.098005,0.10732,0.004603,0.037856,0.033943,-0.00023,0.073505,0.026451,0.001729,0.0468,0.035963,0.050738,0.065423,0.01744,0.072838,0.043209,0.04330035,0.048227,0,0.006885,0.01621,0.05647,0.001563,0.087395,0.057667,0.072159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2012,0.000044,0.032853,0.012856,0.01609,-0.008181,0.031912,0.030865,0.042829,-0.005658,-0.005883,0.003499,-0.041439,0.033038,0.030862,0.029752,0.000739,-0.005479,0.050539,0.012172,-0.004749,0.045956,0.034337,0.007143,-0.069054,0.041998,-0.050584,0.006182,0.00294835,0.030264,0,0.008904,-0.006625,-0.03152,0.00072,-0.032324,-0.003987,-0.044241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2012,0.000057,-0.006283,-0.011356,-0.005281,-0.030652,-0.0027,-0.006558,-0.01403,-0.020877,-0.022913,-0.005739,-0.037183,-0.058601,-0.037158,-0.010536,0.008127,0.011086,-0.018881,-0.01097,0.011181,0.013217,0.003019,-0.011125,0.035555,-0.001316,0.005376,0.006102,-0.0138995,0.000288,0,0.007973,0.003568,-0.001488,0.006398,-0.018762,-0.019235,-0.043713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2012,0.00007,-0.060099,-0.086324,-0.086102,-0.072506,-0.06469,-0.061818,-0.070412,-0.123582,-0.122567,-0.119318,-0.125277,-0.105353,-0.019084,-0.058834,-0.031654,0.009048,-0.077153,-0.061329,-0.010568,-0.05667,-0.010913,-0.088915,-0.10524,-0.035172,-0.091934,-0.080413,-0.07975795,-0.048622,0,-0.004138,-0.017251,-0.094993,0.002781,-0.089803,-0.113882,-0.120805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2012,0.000062,0.041204,0.050955,0.039942,0.052998,0.029,0.039165,0.03912,0.076126,0.079313,0.060342,0.060215,0.071358,0.137082,0.049521,0.027714,0.000392,0.029709,0.036901,0.006256,0.01905,0.036994,0.049863,0.02057,0.061478,0.010192,0.032397,0.05147065,0.035168,0,0.006031,0.010904,0.02552,0.001506,0.030005,0.070476,0.082416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2012,0.000068,0.013886,0.012855,0.015229,0.028028,0.011041,0.009904,0.001943,0.010656,0.011254,0.023435,-0.020934,-0.043797,-0.019392,0.00879,0.017985,0.013793,0.009802,0.004022,0.010308,-0.003017,0.028115,0.013973,0.014156,0.005659,0.011995,0.036235,0.0081875,0.018015,0,0.011248,0.011984,0.021074,0.008545,-0.001104,0.011371,-0.008442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2012,0.000072,0.022542,0.025352,0.028065,0.020156,0.027572,0.02496,0.045509,0.044431,0.044111,0.02833,0.006327,-0.005946,-0.003931,0.022396,0.021206,0.000653,0.050092,0.013171,0.009566,0.044366,-0.005177,0.022231,-0.03115,0.015387,-0.006093,-0.009866,0.02927105,0.02209,0,0.010156,0.006195,-0.00669,0.001569,0.023198,0.026923,0.006626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2012,0.000078,0.025839,0.027474,0.024104,0.00832,0.020394,0.02626,0.01699,0.031911,0.029524,0.024686,0.15478,0.017956,0.051112,0.032037,0.021569,0.001377,0.012122,0.016714,0.012682,0.031982,0.015205,0.031886,0.065394,0.042475,0.064717,0.043085,0.0215097,0.022565,0,0.009037,0.007914,0.072926,0.002702,0.062044,0.02989,0.152411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2012,0.000083,-0.018464,-0.006758,-0.015497,0.010786,-0.029333,-0.01725,-0.043957,0.014947,0.014534,0.008286,-0.02454,0.006694,-0.11024,-0.005489,0.012481,0.001967,-0.067551,-0.005833,-0.000469,-0.015502,-0.011651,-0.006433,0.057392,-0.014608,0.013539,0.015788,0.00456445,-0.02172,0,0.003382,0.003499,-0.004144,-0.00125,-0.014432,0.00833,-0.027916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2012,0.000078,0.005799,0.012805,0.02088,0.022268,0.016061,0.007744,0.013859,0.024275,0.025969,0.033349,0.042101,0.052764,0.017999,-0.000155,0.012384,0.001578,0.010072,0.015824,0.001798,0.03204,0.016006,0.013242,0.018575,0.00947,0.034427,-0.011876,0.01585125,0.011364,0,0.004075,-0.000947,0.027908,-0.001408,0.017577,0.024235,0.051987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2012,0.000075,0.009075,0.018806,0.010242,0.012733,0.001927,0.012286,0.006217,0.030446,0.028139,0.019474,0.023156,0.101503,-0.009376,0.022266,0.020421,-0.001424,-0.000457,0.024621,-0.00079,0.004935,-0.021592,0.023293,0.048271,-0.001294,0.030486,0.038284,0.0179524,-0.001834,0,0.007352,0.008924,0.037154,0.001488,0.049734,0.032089,0.017194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2013,0.000058,0.051791,0.050939,0.043316,0.052318,0.044594,0.054866,0.040816,0.058592,0.058455,0.05421,0.006751,0.093634,0.086713,0.064583,0.014695,-0.006994,0.013546,0.056429,-0.00703,0.056941,0.058424,0.046237,0.041157,0.076163,0.037658,0.012565,0.04313795,0.048461,0,0.007948,0.00686,0.009881,-0.004771,0.027139,0.052843,0.027446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2013,0.000045,0.013569,0.001651,0.006462,0.002989,0.012297,0.013251,0.00756,-0.024758,-0.027655,-0.00711,-0.11206,0.038035,-0.035529,0.014129,-0.003681,0.005012,0.00587,0.02377,-0.006186,0.011436,0.032001,0.000222,-0.039167,0.013159,-0.019764,0.048267,-0.0125488,0.011278,0,0.002638,-0.001594,-0.001315,0.003183,0.01058,-0.009227,-0.085924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2013,0.00006,0.037505,0.023423,0.026013,0.005083,0.038555,0.039187,0.034861,-0.002442,-0.00207,0.008012,-0.026939,0.070732,0.089148,0.039771,0.002841,0.000799,0.024778,0.021638,-0.002862,0.04909,0.048961,0.018841,-0.045871,0.06291,-0.028545,0.015884,0.0067139,0.036206,0,0.009876,0.003832,-0.023242,0.001253,0.003092,0.008952,-0.012066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2013,0.000067,0.019265,0.031491,0.023477,0.013583,0.019053,0.016369,0.019316,0.04232,0.043381,0.030754,0.049331,0.126059,0.039082,0.013876,0.024987,0.010119,0.008848,-0.007936,0.012668,0.029984,0.030935,0.028866,0.01139,0.030248,0.021507,0.032135,0.0271501,0.019952,0,0.006571,0.011098,0.014718,0.005516,0.020487,0.052419,0.054908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2013,0.000063,0.02338,0.000378,0.002068,0.017126,0.021025,0.023733,0.040126,0.003662,0.001849,-0.002535,-0.045335,-0.025149,0.048582,0.025981,-0.010161,-0.017842,0.044547,0.048361,-0.025186,0.028056,-0.02268,-0.002046,-0.00854,0.017605,-0.009183,-0.021675,0.0057793,0.018666,0,-0.000277,-0.011628,-0.008652,-0.014862,-0.00598,-0.023355,-0.038038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2013,0.000042,-0.013426,-0.02464,-0.027467,-0.054146,-0.017833,-0.012977,-0.014197,-0.047532,-0.048265,-0.04078,-0.109851,-0.000873,-0.012947,-0.008452,-0.028593,-0.015469,-0.036412,-0.013131,-0.012708,0.008689,-0.002489,-0.028853,-0.069693,-0.006958,-0.06252,-0.040671,-0.02913065,-0.016725,0,-0.004562,-0.032667,-0.058501,-0.009833,-0.087364,-0.03528,-0.089707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2013,0.000034,0.050884,0.052646,0.053527,0.054982,0.05482,0.054807,0.066351,0.075152,0.073643,0.064086,-0.085312,-0.001829,0.135761,0.054797,0.023145,0.001367,0.041498,0.056635,0.013474,0.052221,0.040769,0.048278,0.040479,0.07763,0.024182,-0.033868,0.05147355,0.050748,0,0.013829,0.012406,0.013534,-0.000598,0.006312,0.053127,-0.05271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2013,0.000032,-0.028972,-0.021285,-0.016346,-0.018376,-0.017335,-0.02792,-0.008208,-0.010963,-0.012759,-0.013198,-0.123317,-0.022381,-0.019602,-0.038431,-0.006511,-0.005112,-0.00613,-0.025754,-0.006943,-0.02847,-0.044184,-0.020432,0.024146,-0.032556,0.004137,-0.097271,-0.01259345,-0.025128,0,0.001613,-0.013217,-0.011695,-0.002913,-0.033172,-0.013161,-0.123272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2013,0.000028,0.031362,0.050013,0.053833,0.036419,0.046586,0.037174,0.051402,0.072927,0.071893,0.064034,0.12623,0.087262,0.110178,0.027617,0.017789,0.009467,0.028588,0.056187,0.022125,0.054449,0.01333,0.052086,0.052994,0.03496,0.043611,0.034212,0.04698295,0.035808,0,0.01189,0.004697,0.052482,0.013688,0.064838,0.074339,0.126635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2013,0.000022,0.045963,0.039143,0.034594,0.043776,0.042081,0.042476,0.039809,0.043677,0.042841,0.027857,0.104809,0.00016,-0.09272,0.042883,0.024911,0.008085,0.045701,0.051074,0.010499,0.046533,0.063536,0.04045,0.02501,0.036674,0.028469,0.07019,0.03206325,0.046895,0,0.008467,0.017096,0.048203,0.006791,0.036352,0.033722,0.104978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2013,0.000019,0.030468,0.017772,0.019644,0.003864,0.029243,0.029017,0.037927,0.012715,0.011821,0.011356,0.028073,0.053957,0.095238,0.028784,0.003615,-0.003744,0.038745,0.035016,-0.004749,0.034684,0.015732,0.014517,0.048695,0.050521,0.02016,-0.065778,0.0123097,0.02889,0,0.007059,-0.002208,0.001604,-0.005726,-0.017556,0.00767,-0.000418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2013,0.000031,0.025248,0.02116,0.023632,0.007475,0.027898,0.026383,0.02969,0.023719,0.02238,0.022086,0.068421,0.035521,0.024173,0.024802,0.009352,-0.005651,0.041328,0.041897,-0.005968,0.023354,0.00589,0.017769,-0.034347,0.008993,-0.011688,-0.02183,0.01759335,0.026354,0,0.007358,-0.000754,-0.010134,-0.004575,-0.003875,0.015156,0.052832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/2014,0.000048,-0.034574,-0.037038,-0.037332,-0.026786,-0.027597,-0.031596,-0.016948,-0.035895,-0.038646,-0.044659,-0.06814,-0.062649,0.130881,-0.035768,-0.002108,0.014775,-0.02536,-0.044979,0.008699,-0.059136,-0.051326,-0.039804,-0.066969,0.018277,-0.054746,-0.016718,-0.0275625,-0.043668,0,0.00175,0.002263,-0.048845,0.015057,-0.027082,-0.039997,-0.056858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/2014,0.000038,0.045735,0.050061,0.053733,0.044306,0.051211,0.047431,0.05148,0.075076,0.073028,0.073267,0.044688,-0.007054,0.07846,0.043445,0.025998,0.005317,0.045498,0.03801,0.01487,0.062432,0.035686,0.048721,0.02623,0.060311,0.026916,0.06279,0.0496611,0.051894,0,0.006795,0.013057,0.031807,0.003552,0.041097,0.055836,0.043441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/2014,0.000039,0.008408,0.001447,-0.009379,-0.009189,-0.011268,0.005303,-0.024494,-0.010615,-0.010212,-0.008808,0.125067,0.002854,-0.115157,0.022953,0.005732,-0.001703,0.002531,0.008507,-0.00069,-0.027648,0.022926,0.005059,-0.016816,-0.020349,-0.003918,0.030824,-0.00454625,0.004473,0,0.001832,-0.00296,0.013778,-0.003073,0.021076,-0.0054,0.120382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/30/2014,0.000028,0.007389,0.010247,0.003973,0.015359,-0.004109,0.00121,-0.019625,0.021344,0.024945,0.017603,0.027558,-0.033615,-0.118628,0.006686,0.009992,0.008439,0.002595,0.015404,0.01095,-0.013577,0.02922,0.009882,-0.022791,-0.014417,0.000196,0.02078,0.01396875,0.010188,0,0.003465,0.000402,0.001807,0.008896,0.004012,0.014914,0.009861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/31/2014,0.000032,0.023466,0.019675,0.026555,0.014896,0.029496,0.02182,0.032998,0.008813,0.008945,0.013241,0.176518,0.033565,0.02702,0.014001,0.00845,0.011385,0.037001,0.018582,0.005469,0.028823,0.018759,0.021916,0.0468,0.029012,0.041201,0.001423,0.00929175,0.023365,0,0.004034,0.004457,0.041121,0.011602,0.029898,0.016973,0.147144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2014,0.000027,0.020658,0.017889,0.016931,-0.009837,0.022714,0.025082,0.039953,-0.001701,-0.001029,-0.002425,0.094549,0.051698,0.120573,0.027526,0.011259,0.000517,0.023135,0.002561,0.007491,0.019866,-0.001908,0.019207,0.031794,0.02894,0.029403,0.017543,0.0044572,0.019666,0,0.007414,0.003201,0.028057,0.002523,0.018241,0.009825,0.070803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/31/2014,0.000025,-0.013792,-0.015959,-0.015851,-0.01673,-0.018909,-0.019727,-0.008202,-0.038873,-0.037801,-0.044482,-0.030223,0.021331,-0.082732,-0.020553,-0.013186,-0.002508,0.014437,-0.040755,-0.010637,-0.013158,-0.032314,-0.011818,0.080861,-0.003696,0.051274,0.026219,-0.0247297,-0.012312,0,-0.004736,-0.01747,0.03418,-0.005568,0.007734,-0.019402,-0.01263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2014,0.000026,0.040001,0.022035,0.027215,0.016204,0.046572,0.041952,0.049909,0.00363,0.004197,0.009713,0.018622,-0.008614,0.121025,0.037277,0.005805,0.011039,0.038796,0.041339,0.002663,0.044865,0.046972,0.022501,0.002325,0.053203,0.010317,0.01691,0.01070525,0.038235,0,-0.00181,0.008239,0.011143,0.009012,0.024075,-0.001432,0.031182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/30/2014,0.000022,-0.014021,-0.027141,-0.025447,0.000339,-0.017482,-0.020846,-0.018157,-0.039638,-0.037546,-0.03609,0.005441,0.045399,-0.073285,-0.02428,-0.025475,-0.00679,-0.007069,-0.011331,-0.025002,-0.027626,0.006286,-0.032028,-0.063665,-0.003058,-0.065722,-0.024397,-0.024814,-0.014428,0,-0.013537,-0.025191,-0.057799,-0.001862,-0.043268,-0.03806,-0.000654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/31/2014,0.000021,0.02442,0.006469,0.011708,-0.018617,0.028963,0.027512,0.031007,-0.025948,-0.026364,-0.018693,0.040664,0.00557,0.097443,0.026017,0.006093,0.009829,0.017011,0.03689,0.000217,0.02146,0.036182,0.007303,0.043205,0.058964,0.040756,-0.000413,-0.00899255,0.02793,0,-0.000538,0.005042,0.014631,0.009557,-0.017585,-0.014368,0.048921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2014,0.000015,0.026882,0.020041,0.028302,0.033382,0.029774,0.024229,0.037008,0.02564,0.026581,0.038298,0.030258,0.057543,0.046832,0.018508,-0.007334,0.007096,0.051728,0.029974,-0.003403,0.054275,0.054775,0.017164,0.015494,0.032243,0.01421,-0.012338,0.0194691,0.030234,0,0.00242,-0.012729,0.001802,0.006487,-0.015371,0.013784,0.028333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2014,0.000012,-0.002573,-0.016125,-0.016711,-0.02569,-0.007458,-0.000016,-0.010851,-0.039277,-0.043047,-0.042126,-0.005341,-0.000815,0.046693,0.007757,-0.023852,0.000936,-0.017141,-0.001938,-0.010623,0.009712,-0.010433,-0.018788,0.01176,-0.006702,-0.011043,-0.041123,-0.02367605,-0.005905,0,-0.015731,-0.021232,-0.017714,0.001312,-0.027977,-0.034245,-0.019554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
